Unnamed: 0,tweet,tweet_processed
465,As of August 21- this is the Album of the Year. No question/without a doubt.   pic.twitter.com/xvpQPQqvxw,a of august this be the album of the year no questionwithout a doubt
466,"When you living with someone that is manic depressed, life stops   ???????",when you live with someone that be manic depressed life stop
467,"If you haven't listened to  with the new album , maybe you shouldn't, it might break you.",if you havent listen to with the new album maybe you shouldnt it might break you
468,the look of  on their face is killing me....,the look of on their face be kill me
469,?´????© ?£?? ?¹?´?§? ????.  vs ,v
471,Basically his death shows the entire parole system to be a farce.    pic.twitter.com/SbtCKY0IXO,basically his death show the entire parole system to be a farce
472,The  in the NPP is deeply rooted because of Nana Addo's divide and rule style of slave 'mastership',the in the npp be deeply root because of nana addos divide and rule style of slave mastership
473,This is ANOHNI. She has released  an album that transcends space and time. The best album ever.  pic.twitter.com/th6CRB1sFR,this be anohni she have release an album that transcend space and time the best album ever
474,Very happy to see anohni make the very nice  nominated list! That's where I'm putting my vote... ,very happy to see anohni make the very nice nominated list thats where im put my vote
475,Many people told me so far to stop and give up because there is nearly zero hope. I can't wait to see how it ends.  vs ,many people tell me so far to stop and give up because there be nearly zero hope i cant wait to see how it end vs
476,Is today YOUR day?  to choose happiness + success over  + failure  pic.twitter.com/jp1pghgs8H,be today your day to choose happiness success over failure
477,Still wondering if SyFy can have a theme song for ?   pic.twitter.com/E7li3gwIfU,still wonder if syfy can have a theme song for
478,How did I become a virus? Awareness listening the great music by  ,how do i become a virus awareness listen the great music by
481,"The Gateway to Freedom Kit when you need the tools to break  from ,  and keep going. pic.twitter.com/WtML2wyu7y",the gateway to freedom kit when you need the tool to break from and keep go
482,I <3 this @ANOHNItweets LP so so much ,i 3 this lp so so much
483,friends frm abroad today: why r u so serious.All changed ...                   Me: Is there anything to celebrate ?  ,friend frm abroad today why r You so seriousall change me be there anything to celebrate
484,Can't stop listening to the  album  so beautiful  pic.twitter.com/NoKZ0e1Hlp,cant stop listening to the album so beautiful
485,We need a newspaper/channel that shows only positive n inspirational stories.This period of  is awful why  album is apt,we need a newspaperchannel that show only positive n inspirational storiesthis period of be awful why album be apt
486,Is it today? It can be!  to choose happiness + success over  + failure  pic.twitter.com/g48kuK2vEo,be it today it can be to choose happiness success over failure
487,"This  album is beautiful but lyrically creepy, in a good way. ",this album be beautiful but lyrically creepy in a good way
488,trying to promote your video to a youtuber over 100k is simply pointless  ,try to promote your video to a youtuber over k be simply pointless
489,Hopelessness is the enemy of .  prevails where  persists. â Bryan Stevenson,hopelessness be the enemy of prevails where persists bryan stevenson
490,@ANOHNItweets completely brilliant performance - so moving and honest  ,completely brilliant performance so moving and honest
491,"Perhaps she's the ghosts of past, present & future, all rolled into one. But then there might be hope, & I'm not sure there is ",perhaps shes the ghost of past present future all roll into one but then there might be hope im not sure there be
492,ANOHNI asks basic questions of your soul and strips you bare. AND the music and visuals are incredible.   Fucking hell.  ,anohni ask basic question of your soul and strip you bare and the music and visuals be incredible fucking hell
493,At last something honest and noble   utterly despairing but somehow full of hope,at last something honest and noble utterly despairing but somehow full of hope
494,Superb artistic performance  at  What a voice !!! ,superb artistic performance at what a voice
497,When you ask for a triple chocolate melt down and the waiter tells you no...  ,when you ask for a triple chocolate melt down and the waiter tell you no
503,50 ppl are in this house trying to use wifi. ,ppl be in this house try to use wifi
504,Working New Year's Eve ???? Not going to Newcastle tomorrow ???§ ,work new year eve not go to newcastle tomorrow
507," or ? National  Prevention Lifeline offers help, 24/7. 1-800-273-TALK (8255)",or national prevention lifeline offer help 7 800273talk 8255
509,Wanted a sweater but promised I wouldn't buy one for the rest of this month ,want a sweater but promise i wouldnt buy one for the rest of this month
510,"For the first time in quite a while, I don't think I've even seen enough movies to make kshock's top 10 films of the year.  ???",for the first time in quite a while i dont think ive even see enough movie to make kshocks top film of the year
511,Closing New Years Eve and opening New Years Day.. ,close new year eve and open new year day
512," and . Not , just disappointed",and not just disappointed
513,"Well that's that, seeing my way out of this shitty yr,with a shitty night in bed,feel ill still and miserable... ???°???°???°???©",well thats that see my way out of this shitty yrwith a shitty night in bedfeel ill still and miserable
514,"RT KatelynTiffner:  because I had a dream ralligatorrr & I were on springbreak in cancun, woke up and realized I was still in O...",katelyntiffner because i have a dream ralligatorrr i be on springbreak in cancun wake up and realize i be still in o
516,Leaving in 2 days    ???????­???­???­???­???­???­???­???­???­???­,leave in day
520,little miss Debbie downer over here.,little miss debbie downer over here
522,"Last year I was at the bar all night, getting free drinks, and making out with a stripper. This year I'll be in bed by 9:30. ",last year i be at the bar all night get free drink and make out with a stripper this year ill be in bed by 30
523,Why can't I go Super Saiyan? ,why cant i go super saiyan
524,Happy new year to everyone and all the best for 2015  ,happy new year to everyone and all the best for
525,trying to get over that i worked boxing night and am working tonight.. oh and im starting to get the flu.. ,try to get over that i work box night and be work tonight oh and im start to get the flu
526,Just finished the last episode of New Girl ???³ what am I supposed to do now? ,just finish the last episode of new girl what be i suppose to do now
527,Just had my last appt with my nail lady before she leaves ???­???­ ,just have my last appt with my nail lady before she leave
528,@bcolonx what you leave me? I just came from DR to this!! ???­ ,what you leave me i just come from dr to this
532,One of my best friends got engaged ????  ,one of my best friend get engage
534,As if my boss just text about work ?? I'm on holiday ,a if my bos just text about work im on holiday
539,???¢ need to book a holiday asap   pic.twitter.com/gRBEuV5aIX,need to book a holiday As Soon As Possible
542,"It was all good  I was enjoying Tv Until out of nowhere ""I used that R200 to arrange the funeral"" appeared ",it be all good i be enjoy tv until out of nowhere i use that r200 to arrange the funeral appear
543,i finished parks & rec twice now  :( ,i finish park rec twice now
545,I appreciate the 8 day paid vacation from my job but...i still don't want to return. I feel like quitting but I can't. ,i appreciate the day pay vacation from my job buti still dont want to return i feel like quit but i cant
546,I'm actually crying because I don't want to return to work on Friday. ,im actually cry because i dont want to return to work on friday
547,Alright Charlie St. Cloud you've done it again... Next the fault in your stars or garden state... Maybe the notebook? ,alright charlie st cloud youve do it again next the fault in your star or garden state maybe the notebook
548,why doesn't ally have a twitter  ,why doesnt ally have a twitter
555,Just finished Weeds. My life no longer has purpose. ,just finish weed my life no longer have purpose
556,Never tell a blonde that her hair is slowly fading to brown ,never tell a blonde that her hair be slowly fading to brown
559,"Heard Willy Nelson singing The Scientist and thought, ""So THIS is the original!"" Then discovered he was just covering Coldplay. ",heard willy nelson sing the scientist and think so this be the original then discover he be just cover coldplay
560,If I stay got me feeling some type of way  ???­???­???­??,if i stay get me feel some type of way
561,How many suicides does it take for people to realize that what you say fucking mattersâï¸ ?  ... pic.twitter.com/6JC0QDAYGW,how many suicide do it take for people to realize that what you say fuck matter
562,My last day of cheating on my diet and exercise routine is tomorrow   ,my last day of cheat on my diet and exercise routine be tomorrow
563,Nooooo  will crack the 10 point mark in the 4th quarter ,nooooo will crack the point mark in the th quarter
564,This weekend is the end of bow hunting season. ,this weekend be the end of bow hunting season
567,One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell ,one day everything will end it be inevitable but for the love of god why do it have to be my quesarito from taco bell
568,"give up on wow , carnt play my mage and carnt even pay to change its class so im stuck with a lvl 100 mage :( ",give up on wow carnt play my mage and carnt even pay to change it class so im stuck with a lvl mage
569,"do you feel  ?  ?  ? direct message me, i would love to interact with you guys ??????",do you feel direct message me i would love to interact with you guy
570,So upset about not being able to pay for tickets myself :( really want to see the lion king again!!!!! ,so upset about not be able to pay for ticket myself really want to see the lion king again
572,Wait... I can't believe I've  manga in hiatus  since +/- 2010.... ,wait i cant believe ive manga in hiatus since
573,@D_Oliver10 oh I'm regretting it now ,oh im regret it now
574,'s . Someone destroyed her . Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK,s someone destroy her who could have do such an awful thing
578,I really did not give Notre Dame a chance in this game.  ,i really do not give notre dame a chance in this game
582,"I went all my way out from the Vaal to Jozi to submit application forms for a post that closed 11 months ago, I feel stupid, ",i go all my way out from the vaal to jozi to submit application form for a post that close month ago i feel stupid
584,How could Riv close ???© what am I going to do now ,how could riv close what be i go to do now
586,Just the thought of going back to school  brings tears to me eyes ,just the thought of go back to school brings tear to me eye
590,".2/2 No chance, they all contain . Why not use a  flour? It would be so easy then most people can eat them. !",22 no chance they all contain why not use a flour it would be so easy then most people can eat them
591,All of the outside Christmas decorations are put away! ,all of the outside christmas decoration be put away
593,Wish I was in Las Vegas for New Years Eve! Alesso and Ingrosso are bringing the New Year in! Would love to see that!! ,wish i be in las vega for new year eve alesso and ingrosso be bring the new year in would love to see that
595,ive comed to realize that im never gonna get 1/5  ,ive come to realize that im never gonna get 5
596,I just want soccer season baaaack???­???­???­ ,i just want soccer season baaaack
598,No one ever looks happy on a bus  ,no one ever look happy on a bus
601,i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....  you,i waz astound by you my idol m dhoniwhen i come to know i m not go to see you in white jersey miss You you
602,Really disappointed that I haven't been able to take my sled out yet this break ,really disappointed that i havent be able to take my sled out yet this break
603,Well that's the car handed back. ,well thats the car hand back
605,after watching a movie  ???¥???,after watch a movie
607,"When teens feel down, there are ways they can cope with these feelings to avoid serious , such as make new friends or social connections and participate in sports or school activities. Call Focus & Balance at 210-858-9980 to learn more and see how we can help.  pic.twitter.com/ydrYcTBD2r",when teen feel down there be way they can cope with these feeling to avoid serious such a make new friend or social connection and participate in sport or school activity call focus balance at 8589980 to learn more and see how we can help
609,A word that not many people understand. A word that many people fear.  A word that should be spoken about more freely. A word that shouldn't hold any shame.  A word with no jokey come backs.  DEPRESSION it's not a swear word.  It's ok not to be ok,a word that not many people understand a word that many people fear a word that should be speak about more freely a word that shouldnt hold any shame a word with no jokey come back depression it not a swear word it ok not to be ok
611,only exists in a brain that ACCEPTS IT????  pic.twitter.com/bfLLvZRwmn,only exist in a brain that accept it
612,"when you care about someone and trying to help them, just hope they listen and keep positive thoughts. When theyre in depressed  wish I can help her. Talk with her make her smile",when you care about someone and try to help them just hope they listen and keep positive thought when theyre in depressed wish i can help her talk with her make her smile
613,Some thoughts on  about a month into my latest episode ????  pic.twitter.com/P6I7bMMBFc,some thought on about a month into my late episode
614,"If someone has the courage & trust to share their struggles of  or  ideation with you, PLEASE, please be there to listen & support  them! You may be the only person with whom they've been able to open up to. It's not easy to reach out!",if someone have the courage trust to share their struggle of or ideation with you please please be there to listen support them you may be the only person with whom theyve be able to open up to it not easy to reach out
616,"???????????? ???? ???????????????????????????? ???? ???????? ?? ???????????????? ???? ?????? ?????? ??????????????, ?? ???? ?????? ?????? ?????? ??????. ",
617,Heal me????     pic.twitter.com/L8QPWAbvZO,heal me
618," & : Depression affects many older adults receiving home care, but often is not properly treated.  pic.twitter.com/pusuXIK4gp",depression affect many old adult receive home care but often be not properly treat
619,"Depression may carry a feeling of worthlessness in which you feel like you can't do anything. This only makes you feel worse about yourself and drags you into an even deeper state of . To push back, set small daily  for yourself that you can accomplish for sure! pic.twitter.com/VhC03lIbpW",depression may carry a feeling of worthlessness in which you feel like you cant do anything this only make you feel bad about yourself and drag you into an even deep state of to push back set small daily for yourself that you can accomplish for sure
620,"If youre feeling depressed know that your not alone. Know I see u, I hear u and I support you. Know that I am masters level trained therapist. Know that while its ok to pray its ok to seek Professional help too. Know that Black people men and women are not immune.   pic.twitter.com/91hb9sz8se",if youre feeling depress know that your not alone know i see You i hear You and i support you know that i be master level trained therapist know that while it ok to pray it ok to seek professional help too know that black people men and woman be not immune
626,Exercise is a powerful tool for dealing with,exercise be a powerful tool for deal with
627,Adulting day  (1) - (thread)  Major depressive episode hit last night...   pic.twitter.com/v5XIiYG8aS,adulting day 1 thread major depressive episode hit last night
630,"We would like to have a conversation on Twitter with an athletic trainer, about the effects seen on  and  when a person with these issues has begun training. We know you're out there! Share your experience and let us amplify it for others!",we would like to have a conversation on twitter with an athletic trainer about the effect see on and when a person with these issue have begin train we know youre out there share your experience and let u amplify it for others
631,"Quote:  ,  and  are caused when we are living to please others. Paulo Coelho  pic.twitter.com/Cy8zun5IFm",quote and be cause when we be live to please others paulo coelho
633,"""I used to think that the worst thing in life was to end up alone. It's not. The worst thing in life is to end up with people who make you feel alone"".   ",i use to think that the bad thing in life be to end up alone it not the bad thing in life be to end up with people who make you feel alone
634,You try hard to forget the person whom you loved more than yourself.    pic.twitter.com/SzLSq8MsNQ,you try hard to forget the person whom you love more than yourself
635,"sometimes loneliness is more than just being alone in life. it's the idea of doubt, loss and emptiness. it can be having a family but yet noone to talk to about your problems.     ",sometimes loneliness be more than just be alone in life it the idea of doubt loss and emptiness it can be have a family but yet noone to talk to about your problem
638,If medical doctors could be trained to assess loneliness and have more places to refer their lonely patients to (other than the pharmacy for their anti-depressant) we may be able to calm the tsunami of loneliness in our country.   pic.twitter.com/sIePoRLeRV,if medical doctor could be train to assess loneliness and have more place to refer their lonely patient to other than the pharmacy for their antidepressant we may be able to calm the tsunami of loneliness in our country
639,"Nowadays, people are feeling lonelier because the quality of friendships and relationships are perceived to be of lower quality than in the past. ",nowadays people be feel lonelier because the quality of friendship and relationship be perceive to be of low quality than in the past
640,//My TL dies in the afternoons.  I've followed about six gazillion people and still get about three tweets an hour.,my tl die in the afternoon ive follow about six gazillion people and still get about three tweet an hour
642,"Both addictive romantic relationships and toxic friendships leave us lonely. When we are always engaged in power struggles, there is no chance for real connection.   ",both addictive romantic relationship and toxic friendship leave u lonely when we be always engage in power struggle there be no chance for real connection
645,Using  Key Influencer with prediction of  dataset explained by NOMIS lone parent dataset   pic.twitter.com/bkxdfCUsib,use key influencer with prediction of dataset explain by nomis lone parent dataset
648," 17% of older people are in contact with family, friends and neighbours less than once a week and 11% are in contact less than once a month.   pic.twitter.com/RoNJVWr7m4",of old people be in contact with family friend and neighbour less than once a week and be in contact less than once a month
650,"Human beings are designed for many things, but loneliness isn't one of them.??    ???????????????? pic.twitter.com/dcEHDhFTOx",human being be design for many thing but loneliness isnt one of them
651,"Loneliness can feed depression, and depression can trigger loneliness. The important thing to remember about this cycle is that small steps can help us change. Therapy can help you identify those steps.    pic.twitter.com/T98xRnnlCQ",loneliness can fee depression and depression can trigger loneliness the important thing to remember about this cycle be that small step can help u change therapy can help you identify those step
653,2 days to our meetup..,day to our meetup
654,"Despite the weather we are having, we shall be at the stall with hot food and drinks on Saturday. Come and say hello to the team   ",despite the weather we be have we shall be at the stall with hot food and drink on saturday come and say hello to the team
656,"Loneliness frazzles the body, mind and soul.  Sounds muted outside of, the sound of silence...deafening.  ",loneliness frazzle the body mind and soul sound mute outside of the sound of silencedeafening
659,3 days left until our first meetup..,day leave until our first meetup
661,Now playing  -  on Total Dance,now play on total dance
662,"In Quebec City, family went to a chocolate store, and spent way to long in there. I wanted to leave because the girl behind the cash register was so damn beautiful. The longer I spent in there the more painful it was.  ",in quebec city family go to a chocolate store and spent way to long in there i want to leave because the girl behind the cash register be so damn beautiful the long i spent in there the more painful it be
664,I Barely Tweet???? I Have No Followers????,i barely tweet i have no follower
665,Loneliness is probably one of the worst feelings there is. Thats why community is such a high priority for us here at Christians Against Poverty. We want our clients to know that theyre not alone - we are on their side.,loneliness be probably one of the bad feeling there be thats why community be such a high priority for u here at christian against poverty we want our client to know that theyre not alone we be on their side
666,"Not being lonely involves so much more than just being in the company of others: a sense of community, a tribe, common values, goals, shared rituals, shared risks, the warm feeling that you are surrounded 24/7 by people who will risk their lives for you.   ",not be lonely involves so much more than just be in the company of others a sense of community a tribe common value goal share ritual share risk the warm feeling that you be surround 7 by people who will risk their life for you
667,We are drowning in company but dying for companionship.,we be drown in company but die for companionship
668,living the moment  losing focus,live the moment losing focus
670,Can we stop complaining about  until we recognize that we have institutionalized self-sufficiency and pathologized human interaction?  pic.twitter.com/sCFjoC5yOw,can we stop complain about until we recognize that we have institutionalize selfsufficiency and pathologized human interaction
671,Breakdown of  systems due to economic opportunities has increased  among  pic.twitter.com/MyLVE432ow,breakdown of system due to economic opportunity have increase among
672,"With ageing populations at risk of  and  (and depression's myriad health effects so higher healthcare costs), as well as rising childcare costs, approaches like intergenerational care seem beautifully cost efficient and solve 1 problem with another problem. pic.twitter.com/QouBTSRhR6",with age population at risk of and and depression myriad health effect so high healthcare cost as well a rise childcare cost approach like intergenerational care seem beautifully cost efficient and solve problem with another problem
673,Fellow  : How do you deal with  ?,fellow how do you deal with
674,Supporting the most vulnerable members of our community who are at risk of  and   pic.twitter.com/4vNqE9Ss0P,support the most vulnerable member of our community who be at risk of and
676," Working on Pill for ... Making something for the millennials, eh? Who can stand the little smug self-satisfied snots!",work on pill for make something for the millennials eh who can stand the little smug selfsatisfied snot
677,if anybody wants to talk im here,if anybody want to talk im here
679,The real question is: why isn't he worth the investment as a long-term romantic partner?,the real question be why isnt he worth the investment a a longterm romantic partner
680,Look what's arrived :) 'Connect to' badges for all our lovely  Join us in ending   Contact charlotte@dva.org.uk to find out more:) pic.twitter.com/94Ov7UvENe,look whats arrive connect to badge for all our lovely join u in end contact charlotteorguk to find out more
681,"Loneliness is quite common in the elderly. Isolation and inactivity may harm a loved ones mental, physical, and emotional health. Visit them and bring them to social events such as family gatherings.      pic.twitter.com/lq9et0AsHq",loneliness be quite common in the elderly isolation and inactivity may harm a loved one mental physical and emotional health visit them and bring them to social event such a family gathering
682,Big Dog doesn't understand me.,big dog doesnt understand me
685,You haven't experienced  until you've reached the last cage in the frozen chamber of a 40ft trailer.,you havent experience until youve reach the last cage in the frozen chamber of a ft trailer
686,Winter and holidays can be challenging seasons for older adults--especially for those living alone.  Come to EPL September 5 at 6:00 PM to learn ways to deal with . Our special guest will be Cris Hughes from AARP.  pic.twitter.com/rh0S4FhIm9,winter and holiday can be challenging season for old adultsespecially for those live alone come to epl september at 00 pm to learn way to deal with our special guest will be cris hughes from aarp
687,Loneliness is as bad for your health as 15 cigarettes a day. Let that sink in,loneliness be a bad for your health a cigarette a day let that sink in
689,Its NORMAL to feel lonely when you dont have a partner and you want one.  is an emotion that signals that a need is not being met. Its not something you get over by thinking it away or by making more friends.,it normal to feel lonely when you dont have a partner and you want one be an emotion that signal that a need be not be meet it not something you get over by think it away or by make more friend
691,Any NA gamers out there? Ive got no friends here...,any na gamers out there ive get no friend here
692,"Just realized the last time I was someones type, I was donating blood... ",just realize the last time i be someones type i be donate blood
694,"In utter loneliness, a writer tries to explain the inexplicable. ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? -?? John Steinbeck  ",in utter loneliness a writer try to explain the inexplicable john steinbeck
696,Thank you  for highlighting  as an Epidemic.  We humans are pack animals and not meant to live in isolation. We dont have the speed of jaguars or the strength of gorillas but we do have social connections skills. We need each other to survive.  pic.twitter.com/FR89506MZ7,thank you for highlight a an epidemic we human be pack animal and not mean to live in isolation we dont have the speed of jaguar or the strength of gorilla but we do have social connection skills we need each other to survive
697,When you go out and try to be a part of life & end up feeling like you are less a part of it then when you started.   pic.twitter.com/J625NXrWDb,when you go out and try to be a part of life end up feel like you be less a part of it then when you start
700,"In addressing loneliness, a danger that we must watch out for is indulging in the sexy new robotic industry to provide the lonely with robot companions.   pic.twitter.com/4QafHgHhnj",in address loneliness a danger that we must watch out for be indulge in the sexy new robotic industry to provide the lonely with robot companion
701,This is why our services are so important   pic.twitter.com/4m1znv2l7T,this be why our service be so important
702,150   ????????????????????????2???????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????w   ????????????????????????????????????????????????????????????????????     ?????????????????????????????????????????????????   ??????????1????????????????????????,2 w 1
703,149    ????????????????????????  ??????????????????????????????????w  ?????????????????????.......   ??????????????????????????????????????????????????????  ????????????????????????????????????  ?????????????????????????  ??????????????????????????????????????????????????????????????????????????????   ???????????????????????????  pic.twitter.com/Q2vTLYkGYm,w
704,148  ??????????????????????   ??????????????????????????????????????????ww  ?????????w   ?????????????????????????????????????????????????????????   ?????????????????????????????????????????????????????   ???????????????????????????????????????,ww w
705,147  ??????????????????????????????????????? ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ?????????????????????????????????????????????????   ???????????????????????????????????????????????????????????????????   ?????????????????????????.......,
706,146    ?????????????????????????????????????????????????????????  ????????????????????????????????????????????????????????????????????????????????????????????? ??????????????????????????????????????????????????? ???????????????????????????????????   ????????????????????????????????????????????.......,
707,145  ????????????????????????????????????????  ???????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????  ?????????????????????????????????????????????????????????????????????????????????,
708,144   ????????????????????   ????????????1??????????????????????????????????2???????????????????????????????????????????  ???????????????????????????????????????????????????????????????.......   ??????????????????????????? ??????????????????????????????????????????????????  ????????????????????????????????  ???????????????.......,12
709,143  ???????????????????????????????????????????????????????????????  ??????.......   ????????????????????????????????????ww   ????????????????????????   ??????????????????????????????????????????????????????????????????????????????????????????????w  ?????????.......   (??????????????????????????????????????????)  pic.twitter.com/mJzsZjI4AY,ww w
710,142  ???????????????????   ???????????????????????????????????   ??????????????????????????????????????????????????ww????????????????????????????   ????????????????????????????????????????????? ?????????????????????????????????   ?????????w????????????w  pic.twitter.com/2hJYbiVJnU,ww ww
711,141  ??????????????????????????????????????????????   ???????????????????????   ????????????????????????????????????????????   ??????????????????????????????????????????????????????????????w   ???????????????????????   ?????????????????????????????????????????????????????,w
712,140  ?????????????????????????????????????????????????????????????????????????????????????  ?????????????????????????? ?????????w   ???????????????????????????????????????????????????????????????????????????????????ww   ?????????w.......   ??????????????????????????????w    ????????????????????????,w ww w w
713,139   ???????????????????????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????????w   ??????????????????????????????   ????????????????????????   ??????????????????????????????????????   ???????????????????????????????????????????  ????????????????????????,w
714,138    ?????????????????????????????????????????????????????????????????????????????????????????????????2????????????????????????   ????????????.......   ????????????????????????2??????????????????????????????????   ????????????????????????????????????????????????????   ??????.......   ????????????????????,2 2
715,137.5  ?????????????????????????????????????????????????????????????????????????????????   ?????????????????????w??????????????????????????   ??????????????????????????????????????   ???????????????w??????????????????w  ?????????????????????????????w   ??????????????????????????   ????????????????????w  pic.twitter.com/tAiKEuhgZ3,w ww w w
716,137  ???????????????????????????????????????????????????????????w   ????????????????????????????????????????????????ww   ???????????????????????????????????????????????????????????   ???????????????????????????????????????????????????????????????w   ???????????????????????   ??????????????????w,w ww w w
717,136  ???????????????2?????????????????????????????....  ?????????????????????????????  ????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ???????????????.......  pic.twitter.com/4zVyJpDKc3,2
718,135   ?????????   ?????????????????2??????  ?????????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????   ?????????????????????2?????????????????????????????????????????????????????????????????????????????????,2 2
719,134   ????????????????????????????????????????????????????????????????????????????????   ????????????????????????.......   ???????????????????????????????????????????   ????????????????????????   ?????????????????????????????????????   ????????????.......  ???????????????????????????????????????????????????.......,
720,133    ?????????????????????2??????????????????????????????????????????????????????????????   ??????????????????? ??????????  ???????????????2???????????????????????   ????????????????????????????????????????????????w   ???????????????????????????????.......   ???????????????????????????????????????  ?????????.......  pic.twitter.com/k1dJsD31gy,2 2 w
721,132    ????????????????????????????????????????????????????????????????????  ???????????????   ????????????????????????   ??????????w????????????????????????????????????    ???????????????.......   ????????????????????????????????????.......  ???????????????2??????????????????????????  pic.twitter.com/RdzmWejXLZ,w 2
722,131  ????????????????????????????????????????  ??????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????.......   ??????????????????????????????????????????????????????????????.......   ????????????.......w,w
723,130  ????????????????????????????????????????????????????????????????????????????????????????  ????????????????????????????????????????????   ????????????????????????.......????   ????????????????????????????????????????w   ??????????????????????????????????????   ???????????????????????www   ??????????????????????????????????,w www
724,129   ????????????????????????????????????   ????????????????????????????????????????????????....... ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????????.......   ?????????????????????????.......,
725,128  ?????????????????????????????????????  ???????????????????????   ?????????????????????????????????????????   ?????????????????????????????????????????????????????????????????????  ???( ????????????????????????? )   ???????????????????????????   ?????????????????????????????????????????????   ?????????  pic.twitter.com/iAprwpAnjK,
726,127  ???????????????????????????????????  ???????????????????????????????????????????????????????????????????????  ????????????????????????   ?????????????????????????????????????????????????????????????????????   ???????????   ?????????????????????????????????????w  pic.twitter.com/tTr94bGuGf,w
727,126  ??????????????????????????????4?????????????????????????????????????????????????????????????????????   ???????.......?????????????????????????????  ????????????.......???????   ??????????????????????????????????????????w  ?????????????????????????????????????????????????????????????????????????????????ww   ??????????????????????????????????,4 w ww
728,125   ?????????????????   ?????????????????????ww   ????????????????????????w??????????????????????????????????????????????   ????????????????????????????????????????????????????????????????????????ww   ?????????????????????????.......    ????????????????????   ??????????????????????????????????????????????w  pic.twitter.com/4EQO8kFgbo,ww w ww w
729,124  ???????????????????????  ??????????????????????????????w    ?????????   2????????????????????????   ?????????  ?????2??????????????????????????????  ????????????  ???????????????????????????????????????ww   ?????????????????????????????????????????????????ww   ???????????????????  ??????????????????????????????w  pic.twitter.com/c6NCrT1pUF,w 2 ww ww w
730,123  ????????????????????????????????   ?????????????????????????????  ?????????????????????????????????????????????????????????????????????w   ??????????????????????????????????????????????????????????????????????????????w  ?????????????????????w   ?????????????????????? ????????  ??????????????????????????  pic.twitter.com/frGftfFjOV,w w w
731,122   ???????????????????????????????????  ???????????????????????????????????????????????????????????   ???????????????????????????   ??????????????????????????????????????????????   ????????????????????????   ????????????????????????????w   ????????????????????????????????????   ???????????,w
732,121   ?????????????????????????????????????????????????????????????????????????? ??????????????   ???????????????.......   ??????????????????....... ????????????.......  ?????????????????????????????????  ?????????.......   ???????????????????????????????????????????? ??????????????????????????????????????????????,
733,120   ???????????????????  ??????????????????????????????????????ww  ????????????????????????????????????????????????????????????????????????????????    ?????????.......  ?????????LINE????????????LINE????????????   ??????????????????????????????????????????????????????????   ??????????  ?????.......????  pic.twitter.com/rLDG4ogYnz,ww lineline
734,119   ?????????????   ???????????????????  ???..............??????????????  ?????????????????????????????????????????????????   ???????????????????????????????   ???????????????????????????????????????????  ????????????????  pic.twitter.com/DwBKQdEl5J,
735,118   ????????????????????????????????????????????????????????????????????????????????????   ???????????  ?????????????????????????????w  ??????????????????????????????????????????????????????????  ??????????????????????????????????????????????????  ???????????????????????????????????.......  pic.twitter.com/ZeQ2QHgY0U,w
736,117   ??????????????????????????????????????????????????????   ?????????????????????????????????????????????????????  ??????????????????????????????......  ?????????????????????????????????????????????????  ?????????????????????????????????????????????????????????????????????????????????????  ?????????????????????????????  pic.twitter.com/WH8Ft96AfL,
737,116   ?????.......   ??????????????????????????????   ????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????  pic.twitter.com/8lZLYcgAFG,
738,115    ???????????????????????????????.....   ?????????????????????????????   ??????????????????????????????    ??????   ??????????????????????????????????????   ?????????????????????????????????    ?????????.......   ???????????????????????????????????????????????????? ?????????????????????????????????????????  pic.twitter.com/5UJzYacFtj,
739,114  ??????????????????????????????????????????????????????????.......?????????????????????????   ?????????w??????????????????w??????????w   ??????????????????????????????????????????????????????????????????????2?????????????????????????   ?????????????????????????????????     ??????????????????????????????????????????????????????  pic.twitter.com/8JfdnOID7w,www 2
740,113   ??????????????????????????????????????????????????????????????????????????????????????   ???????????????????????????????.......   ????????????????????????????????????????????????????????????????????????????????????????????   ????????????????????????????????????????????.......  ???????????????????????????????,
741,112    ?????????????????????    ??????????????????   ??????????????????????????????????  ????????????????????????????????????????????????????????????????????   ????????????????????????????????????????????????????????????????????????????????????????   ??????????????????????????   ???????????????????????????,
742,111  ????????????????????????????????????????????ww   ???????????????????w  ????????????????????????  ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ??????????????????????????????????????w   ???????????????ww,ww w w ww
