tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
please tire get,0.4800000000000004,-0.1838763333333322,-2.6199999999999974,119.19000000000003,145.66666666666666,1.2000000000000002,3.0,3.1291,-3.6434,13,0,3,0,1,3,3,3,0.0,0.465,0.535,0.3182,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
minion world never buy get mouth sanitizer hand via,5.573333333333334,9.004341888888892,4.964444444444446,75.50000000000003,74.55555555555556,8.044444444444444,20.11111111111111,8.841846274778883,2.0409111111111105,43,1,6,1,1,13,9,9,0.0,0.714,0.286,0.4939,0,0,0,0,0,0,0.0
close president note see cross replace chinese,8.984285714285715,13.571590285714294,3.997142857142858,78.87285714285716,74.71428571428571,8.514285714285714,49.857142857142854,8.841846274778883,6.282542857142857,40,3,5,1,1,10,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
possible mosquito dont carry,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,2.0,45.0,3.1291,3.187000000000001,25,2,3,0,1,7,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
here delete scene twds special,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,25.0,3.1291,0.5930000000000002,26,1,3,0,1,7,5,5,0.0,0.597,0.403,0.4019,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
man piss could stop,-0.5899999999999999,0.32178000000000395,-2.2299999999999986,118.17500000000001,124.0,1.6,4.0,3.1291,-3.4762,16,0,4,0,1,4,4,4,0.71,0.29,0.0,-0.5994,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
please tire get,0.4800000000000004,-0.1838763333333322,-2.6199999999999974,119.19000000000003,145.66666666666666,1.2000000000000002,3.0,3.1291,-3.6434,13,0,3,0,1,3,3,3,0.0,0.465,0.535,0.3182,0,0,0,0,0,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
marcus smart get ofc he asymptomatic he way stronk,5.050000000000001,8.351025111111113,4.964444444444446,75.50000000000003,75.66666666666667,8.044444444444444,20.11111111111111,8.841846274778883,1.6775777777777776,42,1,7,1,1,13,8,9,0.0,0.748,0.252,0.4019,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
sharpie strike,10.184999999999999,7.6245875000000005,-3.01,120.20500000000001,174.0,0.8,52.0,3.1291,2.6744,13,1,2,0,1,2,2,2,0.6,0.4,0.0,-0.128,0,0,0,0,0,0,0.0
shit get real scaredddd,4.120000000000001,6.201631000000006,0.7199999999999989,97.025,114.0,1.6,29.0,3.1291,0.5838000000000001,20,1,3,0,1,5,4,4,0.545,0.455,0.0,-0.5574,0,0,0,0,0,0,0.0
karaoke take mask youll find everythings go wrong go outside seem un,5.721538461538458,7.70413653846154,2.187692307692309,102.53230769230771,68.23076923076923,5.2,36.07692307692308,3.1291,1.2732153846153849,57,3,12,0,1,14,12,13,0.22,0.78,0.0,-0.4767,0,0,0,0,0,0,0.0
pm prepares interact state cms one state others may wish hold exemplar fight,8.25769230769231,10.870210153846159,6.726153846153849,69.99384615384618,62.84615384615384,11.353846153846156,36.07692307692308,11.20814326018867,5.004753846153847,64,3,9,2,1,19,12,13,0.16,0.675,0.166,0.0258,0,0,0,0,1,0,0.0
record mention amp selling 16m stock intelligence brief week crisis,8.904545454545456,12.512294000000004,5.863636363636363,72.61545454545457,63.54545454545455,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,58,3,8,1,1,16,11,11,0.27,0.526,0.204,-0.25,0,0,0,0,0,0,0.0
good grief,0.7650000000000006,-4.135114499999997,-3.01,120.20500000000001,194.0,0.8,2.0,3.1291,-3.8106,9,0,2,0,1,2,2,2,0.525,0.0,0.475,-0.0772,0,0,0,0,0,0,0.0
sign time well amp,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.0,0.588,0.412,0.2732,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
article jacobin make clear maneuver support biden sander position advisor mott,13.18636363636363,17.857613090909098,9.081818181818182,49.54272727272729,54.45454545454545,8.036363636363637,65.54545454545455,8.841846274778883,8.311472727272728,68,6,5,1,1,19,11,11,0.0,0.629,0.371,0.6486,0,0,0,0,0,0,0.0
hit u economy hard financial crisis jp morgan fox business,6.649000000000001,10.051737900000003,6.010000000000002,69.785,70.0,8.0,40.0,8.841846274778883,4.661000000000001,49,3,6,1,1,15,10,10,0.414,0.451,0.135,-0.5719,1,0,0,0,0,0,0.0
share,2.620000000000001,-15.988828999999996,-3.3999999999999986,121.22000000000003,339.0,0.4,1.0,3.1291,-3.9778000000000002,5,0,1,0,1,1,1,1,0.0,0.0,1.0,0.296,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
one thing need appreciate conviction bjp illiterate talk utter shitty nonsense time get rid bjp,11.503999999999998,13.97790606666667,9.92666666666667,50.610000000000014,55.0,14.0,41.66666666666667,13.023866798666859,6.781666666666668,81,4,10,3,1,25,14,15,0.3,0.571,0.129,-0.5574,0,0,0,0,0,0,0.0
drink tinfoil beer,5.190000000000001,5.695974666666672,1.3133333333333361,90.99000000000002,135.66666666666666,1.2000000000000002,36.333333333333336,3.1291,1.7699333333333338,16,1,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,2,0,0,0,0.0
double deplorables well focus support one another amp support,10.806666666666665,15.537509666666669,8.89777777777778,47.30000000000004,63.44444444444445,12.488888888888889,53.44444444444444,11.20814326018867,9.240911111111112,53,4,4,2,1,16,8,9,0.0,0.444,0.556,0.7579,0,0,0,0,0,0,0.0
lowkey everyone think right wont say loud everyone felt imag,5.90727272727273,8.77057063636364,2.6454545454545446,95.68818181818183,69.9090909090909,4.4,29.181818181818183,3.1291,0.646927272727273,51,2,9,0,1,13,10,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
fight worldwide spread originate china anywhere else earth do incite racis,11.473636363636366,15.719485454545456,6.936363636363637,64.9245454545455,58.09090909090909,8.036363636363637,38.27272727272727,8.841846274778883,4.4769272727272735,64,3,6,1,1,17,11,11,0.206,0.794,0.0,-0.3818,0,0,0,0,1,0,0.0
flu december deadass think die Laughing son,6.965714285714288,11.051654142857146,3.997142857142858,78.87285714285716,79.0,2.8000000000000003,49.857142857142854,3.1291,3.9854000000000003,37,3,4,0,1,10,7,7,0.474,0.292,0.234,-0.5106,0,0,0,0,0,0,0.0
hey ya hear joke fun original ha ha ha,-1.2299999999999969,0.5112237777777793,2.342222222222226,94.30000000000003,89.0,8.044444444444444,20.11111111111111,8.841846274778883,1.3142444444444439,30,1,8,1,1,11,7,9,0.0,0.167,0.833,0.9186,0,0,0,0,0,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
political incorrectness one endearing quality,19.692,26.496518199999997,17.040000000000003,-18.19999999999996,67.0,26.0,85.0,13.023866798666859,21.293000000000003,41,4,1,3,1,13,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
start mess money suppose get summer imma set,4.353750000000002,7.695096875000004,2.280000000000001,92.965,80.25,3.2,20.5,3.1291,-0.36865000000000014,37,1,6,0,1,10,8,8,0.263,0.737,0.0,-0.3612,0,0,0,0,0,0,0.0
na fr g herbo get point yall nba player get stripper starlet healthy asf,4.596,5.354124600000002,4.420000000000002,90.09000000000002,69.66666666666666,6.0,35.0,3.1291,1.6110000000000002,59,3,12,0,1,18,14,15,0.0,0.816,0.184,0.4019,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
global threat need global response human need create anticorona organisation country common strategy fight message world leader,17.823529411764703,20.850736058823536,11.863529411764706,40.2858823529412,41.35294117647059,9.15294117647059,52.294117647058826,8.841846274778883,6.529164705882353,111,6,6,1,1,30,15,17,0.271,0.633,0.095,-0.5994,0,0,0,0,1,0,0.0
update jeopardy rerun flix yaaheerdd,11.213999999999999,15.912786400000002,9.96,32.56000000000003,85.0,10.0,45.0,8.841846274778883,8.365000000000002,32,2,1,1,1,10,5,5,0.437,0.563,0.0,-0.4767,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
india need see get serious take precaution,6.2928571428571445,10.211675428571432,7.368571428571432,54.70142857142861,80.42857142857142,14.228571428571428,35.57142857142857,11.20814326018867,7.661114285714287,36,2,4,2,1,12,7,7,0.178,0.822,0.0,-0.0772,0,0,0,0,0,0,0.0
pick one nitwits heshe cancel vote november democracy cruel,9.760000000000002,14.230876111111112,4.964444444444446,75.50000000000003,65.66666666666667,3.6,42.333333333333336,3.1291,3.136466666666667,51,3,5,0,1,13,9,9,0.453,0.547,0.0,-0.7003,0,0,0,0,0,0,0.0
big fat white nasty smelling fat bitch take motherfuckin schedule tri,9.332727272727272,13.046825909090916,2.6454545454545446,95.68818181818183,62.63636363636364,4.4,38.27272727272727,3.1291,1.8260181818181818,59,3,9,0,1,13,10,11,0.451,0.549,0.0,-0.8126,0,0,0,0,0,0,0.0
hip hip hooray let start day k stayto keep coronaaway one old box,4.272307692307692,5.89495161538462,3.0953846153846136,96.0246153846154,71.3076923076923,5.2,20.692307692307693,3.1291,-0.4706307692307692,53,1,11,0,1,15,12,13,0.0,0.769,0.231,0.5106,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
flu indeed mean bare people may already know,4.353750000000002,7.695096875000004,0.8049999999999997,103.54,80.25,3.2,20.5,3.1291,-0.7774000000000001,37,1,7,0,1,9,8,8,0.271,0.729,0.0,-0.3818,0,0,0,0,0,0,0.0
gen z spring break spread vibe,1.1950000000000003,3.767361833333336,-1.4499999999999975,116.14500000000001,97.33333333333334,2.4000000000000004,6.0,3.1291,-3.1418,25,0,6,0,1,6,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
q fever parasite nanoparticles cure therapeutic,14.54,20.42693966666667,8.383333333333336,45.64500000000001,69.0,15.733333333333334,56.0,11.20814326018867,11.428200000000002,42,3,3,2,1,11,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
india ready fight againstcorona request please participate ka janata carfu responsibility,17.89636363636363,23.737464090909093,11.227272727272727,34.160909090909115,44.45454545454546,11.672727272727274,47.36363636363637,11.20814326018867,7.415109090909093,79,4,6,2,1,21,11,11,0.169,0.519,0.312,0.296,0,0,0,0,1,0,0.0
many people go dress halloween whatever number many,8.475000000000001,12.839966500000006,2.280000000000001,92.965,71.5,3.2,33.0,3.1291,1.2525999999999997,44,2,6,0,1,10,7,8,0.0,0.843,0.157,0.0772,1,0,0,0,0,0,0.0
watch full podcast charles conwell talk impact,8.984285714285715,13.571590285714294,3.997142857142858,78.87285714285716,74.71428571428571,2.8000000000000003,49.857142857142854,3.1291,3.9854000000000003,40,3,4,0,1,10,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
forget jungle fever,6.759999999999998,7.655925000000003,1.3133333333333361,90.99000000000002,132.33333333333334,1.2000000000000002,3.0,3.1291,-2.5534000000000003,17,0,2,0,1,4,3,3,0.487,0.513,0.0,-0.2263,0,0,0,0,0,0,0.0
bro Thank You share vaccine owe life,2.255714285714287,5.171803142857144,0.6257142857142846,103.04428571428573,89.0,2.8000000000000003,21.285714285714285,3.1291,-0.6545999999999994,30,1,6,0,1,8,7,7,0.0,0.515,0.485,0.5719,1,0,0,0,0,0,0.0
need shit pass need vacation As Soon As Possible,4.003333333333334,7.04439155555556,3.653333333333336,84.90000000000002,77.88888888888889,8.044444444444444,31.22222222222222,8.841846274778883,3.1186888888888893,40,2,7,1,1,12,7,9,0.31,0.69,0.0,-0.5574,0,0,0,0,0,0,0.0
man piss could stop,-0.5899999999999999,0.32178000000000395,-2.2299999999999986,118.17500000000001,124.0,1.6,4.0,3.1291,-3.4762,16,0,4,0,1,4,4,4,0.71,0.29,0.0,-0.5994,0,0,0,0,0,0,0.0
good prez especially come evidence suggest p4 lab near,7.143333333333334,10.964292222222227,4.964444444444446,75.50000000000003,71.22222222222223,8.044444444444444,42.333333333333336,8.841846274778883,4.923133333333334,46,3,6,1,1,13,9,9,0.0,0.734,0.266,0.4404,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
day feel like sunday andagain,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.615,0.385,0.3612,0,0,0,0,0,0,0.0
hard part nigeria isnt wired lock majority worker informal space amp poor formal secto,8.992,10.841985533333332,9.140000000000004,56.25000000000003,60.333333333333336,14.0,35.0,13.023866798666859,6.135000000000002,73,3,9,3,1,24,15,15,0.273,0.727,0.0,-0.5423,0,0,0,0,0,0,0.0
incompetent racist asshole,17.75,21.375577333333332,17.04666666666667,-21.809999999999974,109.0,14.533333333333335,69.66666666666667,8.841846274778883,14.72326666666667,24,2,0,1,1,8,3,3,0.877,0.123,0.0,-0.7964,0,0,0,0,0,0,0.0
cancel everything except feeling You,11.213999999999999,15.912786400000002,5.240000000000002,66.40000000000003,85.0,2.0,45.0,3.1291,3.841000000000001,32,2,2,0,1,8,5,5,0.308,0.462,0.231,-0.128,0,0,0,0,0,0,0.0
uncommitted good news solid start pitcher solid closer3rd starter bad news ian albalade,12.24307692307692,15.84546869230769,8.541538461538462,56.97846153846157,54.38461538461539,11.353846153846156,51.46153846153846,11.20814326018867,7.251676923076923,75,5,8,2,1,21,11,13,0.188,0.484,0.328,0.1531,0,0,0,0,0,0,0.0
kind think meme would get level even home day,2.4333333333333336,5.084441222222225,-0.27999999999999936,113.10000000000002,81.22222222222223,3.6,9.0,3.1291,-2.6402,37,0,9,0,1,9,9,9,0.0,0.702,0.298,0.5267,0,0,0,0,0,0,0.0
yes kieran islamic state manager administrator private consultant pay time fart near hospital good thing wealthy get slap time poor cant see difference weve always live like,16.944827586206898,12.983706931034487,13.62344827586207,49.04137931034484,48.6551724137931,18.49655172413793,56.58620689655172,15.903189008614273,8.520006896551726,147,8,21,5,1,44,28,29,0.123,0.545,0.332,0.7717,0,0,0,0,0,0,0.0
ha ha ha please say sike rigth,-1.7814285714285738,0.13193085714285857,-1.0599999999999987,115.13000000000002,97.57142857142857,2.8000000000000003,7.0,3.1291,-2.9746,24,0,7,0,1,7,5,7,0.0,0.24,0.76,0.8176,0,0,0,0,0,0,0.0
number people support symptomatic staff look glove,11.675714285714285,16.931505142857148,7.368571428571432,54.70142857142861,69.0,8.514285714285714,35.57142857142857,8.841846274778883,4.896828571428573,44,2,4,1,1,12,7,7,0.0,0.556,0.444,0.4588,0,0,0,0,0,0,0.0
everyone look sick,5.190000000000001,5.695974666666672,1.3133333333333361,90.99000000000002,135.66666666666666,1.2000000000000002,36.333333333333336,3.1291,1.7699333333333338,16,1,2,0,1,4,3,3,0.623,0.377,0.0,-0.5106,0,0,0,0,0,0,0.0
big fat white nasty smelling fat bitch take motherfuckin schedule tri,9.332727272727272,13.046825909090916,2.6454545454545446,95.68818181818183,62.63636363636364,4.4,38.27272727272727,3.1291,1.8260181818181818,59,3,9,0,1,13,10,11,0.451,0.549,0.0,-0.8126,0,0,0,0,0,0,0.0
trump try distract incompetence racism dont let,6.708749999999998,10.635022375000002,6.705000000000002,61.24000000000001,75.25,8.200000000000001,33.0,8.841846274778883,4.080100000000001,41,2,5,1,1,13,8,8,0.706,0.294,0.0,-0.8625,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
week fuck global pandemic hamstring strain,10.615000000000002,15.527063833333337,6.416666666666668,59.745000000000005,77.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,6.041533333333335,37,2,3,1,1,10,6,6,0.54,0.46,0.0,-0.5719,0,0,0,0,0,0,0.0
man fuck dont drink stuff still fuck itand sign petition thingy,5.372499999999999,7.7029312500000024,3.84,88.905,69.83333333333334,8.133333333333335,20.333333333333336,8.841846274778883,1.099733333333334,53,1,10,1,1,15,11,12,0.438,0.562,0.0,-0.7906,0,0,1,0,0,0,0.0
spread barrel pig pis gangster call mexican soon crowd run back underdog erdogan,9.706923076923076,12.679395076923079,7.633846153846154,63.486153846153854,59.769230769230774,11.353846153846156,43.769230769230774,11.20814326018867,6.253984615384617,68,4,8,2,1,20,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
like north korea,2.0500000000000007,1.7760740000000013,-2.6199999999999974,119.19000000000003,142.33333333333334,1.2000000000000002,3.0,3.1291,-3.6434,14,0,3,0,1,3,3,3,0.0,0.444,0.556,0.3612,0,0,0,0,0,0,0.0
big fat white nasty smelling fat bitch take motherfuckin schedule tri,9.332727272727272,13.046825909090916,2.6454545454545446,95.68818181818183,62.63636363636364,4.4,38.27272727272727,3.1291,1.8260181818181818,59,3,9,0,1,13,10,11,0.451,0.549,0.0,-0.8126,0,0,0,0,0,0,0.0
here delete scene twds special,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,25.0,3.1291,0.5930000000000002,26,1,3,0,1,7,5,5,0.0,0.597,0.403,0.4019,0,0,0,0,0,0,0.0
man say dont vn cause ketch one call phone pas,-0.08727272727272606,1.2871239090909121,0.5,111.07000000000002,82.63636363636364,4.4,11.0,3.1291,-2.3058,37,0,11,0,1,11,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
midland medium hasnt release yet yall well stay tf home,2.625,4.27301816666667,4.823333333333334,81.855,75.66666666666666,8.133333333333335,28.666666666666668,8.841846274778883,2.453066666666667,46,2,9,1,1,16,12,12,0.0,0.811,0.189,0.2732,0,0,0,0,0,0,0.0
pm prepares interact state cms one state others may wish hold exemplar fight,8.25769230769231,10.870210153846159,6.726153846153849,69.99384615384618,62.84615384615384,11.353846153846156,36.07692307692308,11.20814326018867,5.004753846153847,64,3,9,2,1,19,12,13,0.16,0.675,0.166,0.0258,0,0,0,0,1,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
close president note see cross replace chinese,8.984285714285715,13.571590285714294,3.997142857142858,78.87285714285716,74.71428571428571,8.514285714285714,49.857142857142854,8.841846274778883,6.282542857142857,40,3,5,1,1,10,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
know theres flu shot gonna shot,-2.1225000000000023,-0.3896982499999986,-0.6699999999999982,114.11500000000001,94.0,3.2,8.0,3.1291,-2.8074000000000003,26,0,8,0,1,8,7,8,0.342,0.658,0.0,-0.3818,0,0,0,0,0,0,0.0
point give,0.7650000000000006,-4.135114499999997,-3.01,120.20500000000001,194.0,0.8,2.0,3.1291,-3.8106,9,0,2,0,1,2,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
stuck room cause,2.0500000000000007,1.7760740000000013,-2.6199999999999974,119.19000000000003,142.33333333333334,1.2000000000000002,3.0,3.1291,-3.6434,14,0,3,0,1,3,3,3,0.5,0.5,0.0,-0.25,0,0,0,0,0,0,0.0
close president note see cross replace chinese,8.984285714285715,13.571590285714294,3.997142857142858,78.87285714285716,74.71428571428571,8.514285714285714,49.857142857142854,8.841846274778883,6.282542857142857,40,3,5,1,1,10,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
spring arrivedcorona,24.314999999999998,25.26414050000001,2.890000000000004,77.90500000000002,144.0,0.8,52.0,3.1291,4.3094,19,1,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
anxiously wait first person twitter get tweet yall actually get Surprised,9.297500000000003,12.602807083333339,5.806666666666668,74.80500000000002,61.5,8.133333333333335,45.333333333333336,8.841846274778883,4.887233333333334,63,4,8,1,1,17,11,12,0.148,0.703,0.148,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
people absolute dogshit Laughing Out Loud,9.830000000000002,14.547088666666674,4.449999999999999,73.84500000000001,79.0,9.066666666666668,56.0,8.841846274778883,7.658200000000001,36,3,4,1,1,9,6,6,0.0,0.61,0.39,0.4939,0,0,0,0,0,0,0.0
yall shouldve bc say yall wanna listen,-1.3580000000000005,0.05599120000000113,0.11000000000000121,112.08500000000001,87.0,4.0,10.0,3.1291,-2.473,32,0,10,0,1,10,8,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dont call right coronaoke robbie williams 2020,6.120000000000001,9.900041000000005,5.230000000000004,71.81500000000001,76.5,8.200000000000001,33.0,8.841846274778883,4.080100000000001,40,2,5,1,1,12,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
pm say confident send pack within week say wont closure bar cafes th,4.41,5.605222857142859,5.041428571428572,83.85357142857143,70.42857142857143,8.457142857142857,28.285714285714285,8.841846274778883,2.1315142857142857,56,2,11,1,1,18,13,14,0.0,0.789,0.211,0.4939,0,0,0,0,0,0,0.0
