tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
hatred bjp bigot cant name bjpruled despite fact need act one today,5.35923076923077,7.251840307692312,4.003076923076925,89.51692307692309,69.0,5.2,28.384615384615387,3.1291,0.7786,56,2,10,0,1,16,13,13,0.276,0.724,0.0,-0.6369,0,0,0,0,0,0,0.0
thank appreciate pro active gesture donate tn amp ap govts towards relief,8.904999999999998,12.112819500000004,7.773333333333333,60.70500000000001,62.333333333333336,8.133333333333335,37.0,8.841846274778883,4.0789,62,3,7,1,1,19,12,12,0.0,0.421,0.579,0.875,0,0,0,0,0,0,0.0
boris shake hand everyone like sket wouldnt get,4.003333333333334,7.04439155555556,2.342222222222226,94.30000000000003,77.88888888888889,3.6,20.11111111111111,3.1291,-0.47242222222222185,40,1,7,0,1,11,9,9,0.137,0.403,0.46,0.6124,0,0,0,0,0,0,0.0
best newsshambho murudeshwara protect usppl take prasad,15.04,21.131398714285716,5.682857142857145,66.7871428571429,61.857142857142854,2.8000000000000003,49.857142857142854,3.1291,4.452542857142857,49,3,3,0,1,11,7,7,0.0,0.424,0.576,0.7783,0,0,0,0,0,0,0.0
travel entire world reach beijing shanghaican anyb,11.675714285714285,16.931505142857148,5.682857142857145,66.7871428571429,69.0,8.514285714285714,35.57142857142857,8.841846274778883,4.429685714285716,44,2,5,1,1,11,7,7,0.0,0.845,0.155,0.0258,0,0,0,0,0,0,0.0
hey part german government hackathon create app help deal pandemic app building open source free use would willing sponsor domain landing page,15.475000000000001,15.193500136363642,11.762727272727272,49.9140909090909,47.63636363636364,14.254545454545458,53.81818181818181,13.023866798666859,7.785218181818182,121,7,12,3,1,35,21,22,0.0,0.701,0.299,0.7964,0,0,0,0,0,0,0.0
anybody party new jersey crash party pay big price thatstay home,7.191818181818181,10.374166363636366,3.7181818181818187,87.99727272727276,67.18181818181819,4.4,29.181818181818183,3.1291,0.9441999999999999,54,2,8,0,1,14,10,11,0.248,0.424,0.327,0.3182,0,0,0,0,0,0,0.0
meanwhile uk procurement correspondence get lose spam folderi wonder else get lose,12.437500000000007,16.522707750000002,8.756666666666668,53.655,54.833333333333336,11.466666666666669,45.333333333333336,11.20814326018867,6.772233333333335,71,4,7,2,1,20,10,12,0.467,0.533,0.0,-0.7845,0,0,0,0,0,0,0.0
yall cannot trend andy samberg global pandemic thought man donate lung http,7.1014285714285705,8.965137714285717,5.884285714285717,77.8107142857143,64.71428571428571,8.457142857142857,35.42857142857143,8.841846274778883,3.2915142857142854,64,3,10,1,1,19,14,14,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dear patient get treated andhra centre already ask utilise fund,9.004000000000001,12.9916634,2.4700000000000024,95.165,65.0,4.0,50.0,3.1291,3.3689999999999998,54,4,8,0,1,12,10,10,0.0,0.776,0.224,0.3818,0,0,0,0,0,0,0.0
pope francis give special urbi et orbi bless city world today bless usually give christmas easter pope give bless pray impact,12.619999999999997,12.189532904761904,7.771428571428572,76.74857142857145,53.285714285714285,8.4,40.04761904761905,3.1291,2.770961904761904,105,4,15,0,1,27,16,21,0.0,0.544,0.456,0.9081,0,0,0,0,0,0,0.0
excite momma greatness type stuff check,8.259999999999998,12.587138333333336,2.4833333333333343,87.94500000000001,82.33333333333334,2.4000000000000004,22.666666666666668,3.1291,0.10986666666666656,34,1,4,0,1,8,6,6,0.0,0.617,0.383,0.4767,0,0,0,0,0,0,0.0
black light america cumstained hotel room,9.830000000000002,14.547088666666674,4.449999999999999,73.84500000000001,79.0,9.066666666666668,39.333333333333336,8.841846274778883,5.4965333333333355,36,2,4,1,1,9,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
today way great indian muslim would sit home amp offer jumma namaaz observe social distancing,10.875999999999998,13.193925933333333,7.56666666666667,67.53000000000003,56.333333333333336,11.333333333333336,28.333333333333336,11.20814326018867,3.762333333333334,79,2,10,2,1,22,15,15,0.0,0.773,0.227,0.6249,0,0,0,0,0,0,0.0
folk hope hurt trump think actually turn corner think wrong sadly turn corner trump lose terrible leader person,12.166666666666664,13.261346777777781,6.507777777777779,80.465,53.44444444444444,9.422222222222222,29.11111111111111,8.841846274778883,2.107377777777778,94,2,14,1,1,23,14,18,0.503,0.4,0.097,-0.9042,0,0,0,0,0,0,0.0
u people hoodwink whats stimulus bill 2 trillion bill lot via,4.587500000000002,6.722956083333337,4.823333333333334,81.855,71.5,8.133333333333335,37.0,8.841846274778883,3.533899999999999,51,3,9,1,1,16,11,12,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
commit ever help patron restaurant try time deliver food,8.189999999999998,12.270925777777776,7.58666666666667,56.70000000000002,69.0,12.488888888888889,31.22222222222222,11.20814326018867,5.995355555555555,48,2,5,2,1,15,9,9,0.0,0.588,0.412,0.5994,0,0,0,0,0,0,0.0
propose send everyone challenge remote island live separate society forever cun,13.614545454545457,18.392145,10.154545454545453,41.8518181818182,53.54545454545455,11.672727272727274,65.54545454545455,11.20814326018867,10.367836363636364,69,6,4,2,1,20,11,11,0.0,0.885,0.115,0.0772,0,0,0,0,0,0,0.0
everyone right like cant trust china number totally correct would better argument,10.431538461538462,13.583987538461542,6.726153846153849,69.99384615384618,58.230769230769226,8.276923076923078,43.769230769230774,8.841846274778883,4.765523076923078,70,4,8,1,1,19,13,13,0.337,0.367,0.297,0.0618,0,0,0,0,0,0,0.0
enough sphatlho sa taung se nale betroot,4.947142857142854,8.531718000000001,2.3114285714285714,90.95857142857145,83.28571428571428,8.514285714285714,35.57142857142857,8.841846274778883,3.962542857142859,34,2,6,1,1,9,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
sir patient abbottabad native different city amp district like swat amp gb currently reside abbottabad amp mansehra daily update column person per current district protection neighborhood thanks,21.376666666666665,19.689110370370372,14.60666666666667,38.430000000000035,37.888888888888886,18.20740740740741,67.74074074074073,15.903189008614273,10.811251851851852,168,11,14,5,1,45,23,27,0.0,0.822,0.178,0.6597,3,0,0,0,0,0,0.0
lockdown hera pheri version threadwhen someone say yeh din ke baad chala jayega namod,9.792857142857144,12.325052571428575,4.19857142857143,89.89642857142859,59.0,5.6000000000000005,42.57142857142857,3.1291,2.602228571428572,72,4,11,0,1,17,14,14,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0
tackle virus6 foot apart or6 foot,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
die default shot shouldnt outside youre shot hou,2.8810000000000002,5.347857099999999,2.4700000000000024,95.165,78.0,4.0,30.0,3.1291,0.7749999999999999,41,2,8,0,1,12,9,10,0.358,0.642,0.0,-0.5994,0,0,0,0,0,0,0.0
india need dr kafeel khan crisis field fight back http,4.765000000000001,7.6997975000000025,2.4700000000000024,95.165,74.0,4.0,10.0,3.1291,-1.8190000000000002,45,0,8,0,1,12,10,10,0.456,0.544,0.0,-0.7717,0,0,0,0,1,0,0.0
even though kitorg positive kitorg family go together plus health condition kitorg,12.437500000000007,16.522707750000002,10.723333333333336,39.55500000000001,54.833333333333336,14.8,37.0,13.023866798666859,7.8489,71,3,5,3,1,22,10,12,0.0,0.753,0.247,0.5574,0,0,0,0,0,0,0.0
sit homelets use time provide helplinehere helpline anyone need assistance andhra,14.470909090909096,19.461208818181824,5.863636363636363,72.61545454545457,51.72727272727273,8.036363636363637,56.45454545454545,8.841846274778883,6.537836363636364,71,5,7,1,1,16,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
govts protect middle class upper class people hand daily wage worker die hunger,9.344615384615384,12.227098846153844,4.910769230769233,83.0092307692308,60.53846153846153,5.2,20.692307692307693,3.1291,0.032446153846154235,67,1,9,0,1,17,12,13,0.285,0.435,0.28,-0.0258,1,0,0,0,0,0,0.0
president please suspend ferry public,12.155999999999999,17.088756600000004,7.600000000000001,49.48000000000002,83.0,10.0,45.0,8.841846274778883,7.711000000000002,33,2,2,1,1,9,5,5,0.303,0.395,0.303,0.0,0,0,0,0,0,0,0.0
perhaps cover rhythm night,7.6525,10.611519250000008,3.6700000000000017,75.87500000000001,106.5,1.6,29.0,3.1291,1.4013,23,1,2,0,1,6,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
know people dont like mec health limpopo st time hear speak could hear scared,6.166,7.314074933333334,2.0600000000000023,107.01000000000002,66.33333333333334,6.0,21.666666666666668,3.1291,-0.7723333333333331,64,1,15,0,1,15,14,15,0.295,0.705,0.0,-0.6136,0,0,0,0,0,0,0.0
make humble contribution cr towards indias fight along prayerfilled wish behalf,13.614545454545457,18.392145,10.154545454545453,41.8518181818182,53.54545454545455,15.30909090909091,38.27272727272727,13.023866798666859,7.995109090909091,69,3,6,3,1,20,11,11,0.182,0.629,0.189,0.0258,0,0,0,0,1,0,0.0
thats,-8.655,-15.894816499999997,-3.01,120.20500000000001,214.0,0.8,2.0,3.1291,-3.8106,5,0,2,0,1,2,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
say develop diagnostic tool detect novel three hour also elim,8.061999999999998,11.815693199999998,7.190000000000001,61.32500000000002,67.0,12.0,30.0,11.20814326018867,5.2989999999999995,52,2,6,2,1,16,10,10,0.0,0.796,0.204,0.3182,0,0,0,0,0,0,0.0
british prime minister boris johnson test positive,11.675714285714285,16.931505142857148,10.740000000000002,30.53000000000003,69.0,14.228571428571428,64.14285714285714,11.20814326018867,12.301114285714288,44,4,2,2,1,14,7,7,0.0,0.625,0.375,0.5574,0,0,0,0,0,0,0.0
please someone explain stop spread,9.330000000000002,13.560845999999998,0.5200000000000031,100.24000000000002,89.0,2.0,45.0,3.1291,2.533000000000001,30,2,4,0,1,6,5,5,0.293,0.4,0.307,0.0258,0,0,0,0,0,0,0.0
bbbut shitty say didnt know identity,2.928571428571427,6.011781857142861,0.6257142857142846,103.04428571428573,87.57142857142857,2.8000000000000003,21.285714285714285,3.1291,-0.6545999999999994,31,1,6,0,1,8,7,7,0.419,0.581,0.0,-0.5574,0,0,0,0,0,0,0.0
boris johnson covid19,9.899999999999999,11.575825666666674,9.180000000000003,34.59000000000003,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,8.273266666666668,19,2,0,0,1,6,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
shit fuckin commission time country gonna lockdown week gotta stock fruit gummi,8.447142857142854,10.645095142857144,5.041428571428572,83.85357142857143,61.85714285714286,8.457142857142857,35.42857142857143,8.841846274778883,3.0579428571428564,68,3,11,1,1,18,14,14,0.247,0.753,0.0,-0.5574,0,1,0,0,0,0,0.0
police brutality spain quarantine endemic systemic impune,16.385714285714286,22.81135614285715,15.797142857142862,-5.727142857142809,58.99999999999999,25.65714285714286,64.14285714285714,14.554592549557764,18.296828571428573,51,4,1,4,1,17,7,7,0.4,0.6,0.0,-0.6124,0,1,0,0,0,0,0.0
spending time place like keep safe gtgt,4.274285714285714,7.691739285714288,2.3114285714285714,90.95857142857145,84.71428571428571,2.8000000000000003,21.285714285714285,3.1291,-0.18745714285714277,33,1,5,0,1,9,7,7,0.0,0.481,0.519,0.6597,0,0,0,0,0,0,0.0
spread noble goal spite people,5.561999999999998,8.856965199999998,-1.8399999999999999,117.16000000000003,97.0,2.0,5.0,3.1291,-3.309,26,0,5,0,1,5,5,5,0.362,0.319,0.319,-0.1027,0,0,0,0,0,0,0.0
pmln mpa special message current situation save u people around u,7.620000000000001,10.908698272727278,5.863636363636363,72.61545454545457,66.27272727272728,4.4,47.36363636363637,3.1291,3.8969272727272735,55,4,6,0,1,16,10,11,0.0,0.543,0.457,0.7096,1,0,0,0,0,0,0.0
he british prime minister go hospital comforted people presumably wash hand afterwards w,12.605384615384615,16.297764923076926,11.26461538461539,37.455384615384645,53.61538461538461,20.584615384615386,59.15384615384615,15.903189008614273,12.966292307692306,76,6,7,5,1,24,13,13,0.0,0.625,0.375,0.7184,0,0,0,0,0,0,0.0
hat policeman many,5.190000000000001,5.695974666666672,5.246666666666666,62.79000000000002,135.66666666666666,14.533333333333335,36.333333333333336,8.841846274778883,8.219933333333335,16,1,2,1,1,5,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
smack,2.620000000000001,-15.988828999999996,-3.3999999999999986,121.22000000000003,339.0,0.4,1.0,3.1291,-3.9778000000000002,5,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
covid19 pandemic time reduce military deadly footprint home abroad cant let milit,10.431538461538462,13.583987538461542,7.633846153846154,63.486153846153854,58.230769230769226,11.353846153846156,43.769230769230774,11.20814326018867,6.253984615384617,70,4,8,2,1,20,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
germany netherlands block idea issue bond save eu economy,8.713333333333331,12.924242555555555,6.2755555555555596,66.10000000000002,67.88888888888889,8.044444444444444,42.333333333333336,8.841846274778883,5.2864666666666675,49,3,5,1,1,14,9,9,0.221,0.534,0.244,0.0772,1,0,0,0,0,0,0.0
kashmiri currently high spirit secure inherent civil political right cant down,11.259999999999998,15.052745000000002,8.756666666666668,53.655,57.333333333333336,11.466666666666669,45.333333333333336,11.20814326018867,7.044733333333335,68,4,6,2,1,20,12,12,0.0,0.687,0.313,0.4767,2,0,0,0,0,0,0.0
hypermilitarism may tempt shortterm emergency strategy ubiquity testament failure u,18.424,24.751365400000005,11.91,27.485000000000014,45.0,12.0,80.0,11.20814326018867,12.111,74,7,5,2,1,20,10,10,0.457,0.543,0.0,-0.7096,0,0,0,0,0,0,0.0
completely silenced twitter see documentary dutch researcher relat,17.30625,23.864687125000003,12.605000000000004,18.940000000000026,52.75,13.200000000000001,70.5,11.20814326018867,12.58885,59,5,2,2,1,17,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
show mindset religion base find investigative comment could investigatorcorona big equaliser lifetime look positive negative scenario,21.30625,25.713892125000008,16.462500000000002,5.532499999999999,34.0,18.900000000000002,78.5,15.903189008614273,14.727075,118,10,6,5,1,35,16,16,0.174,0.657,0.169,-0.0258,0,0,0,0,0,0,0.0
know people dont like mec health limpopo st time hear speak could hear scared,6.166,7.314074933333334,2.0600000000000023,107.01000000000002,66.33333333333334,6.0,21.666666666666668,3.1291,-0.7723333333333331,64,1,15,0,1,15,14,15,0.295,0.705,0.0,-0.6136,0,0,0,0,0,0,0.0
prevention protection,26.67,28.20406600000001,20.590000000000007,-48.994999999999976,139.0,40.800000000000004,102.0,11.20814326018867,31.779400000000003,20,2,0,2,1,6,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
well apply full effort stop leave blame country bring brought bring brought,9.690000000000001,13.09279466666667,3.84,88.905,60.666666666666664,4.800000000000001,37.0,3.1291,1.9213999999999998,64,3,9,0,1,15,10,12,0.365,0.503,0.132,-0.4019,0,0,0,0,0,0,0.0
damn number keep go mom call scar hell u dirty let nyc hear many young people die mostly elderly queen elmhurst hospital look near apocalyptic smh,13.489615384615384,10.425145653846155,9.52692307692308,73.06807692307696,54.0,13.476923076923079,41.38461538461539,11.20814326018867,4.314892307692308,121,4,21,2,1,33,26,26,0.519,0.449,0.032,-0.9661,0,0,0,0,0,0,0.0
wont kill u stress anxiety treat anxiety vele,2.956666666666667,5.737758000000003,2.342222222222226,94.30000000000003,80.11111111111111,3.6,31.22222222222222,3.1291,0.9686888888888898,38,2,7,0,1,11,8,9,0.0,0.145,0.855,0.8691,0,0,0,0,0,0,0.0
amp sonia gandhiindias fight coronawhat contributionin term donation relief program nation indiaor everything donate italy onlyno doubt india go win without,19.57285714285714,20.86931295238096,12.828571428571426,40.4914285714286,38.523809523809526,12.20952380952381,59.095238095238095,11.20814326018867,7.70715238095238,136,8,11,2,1,36,21,21,0.176,0.586,0.238,0.4215,0,0,0,0,1,0,0.0
kakashi wear mask glove coronatrendy man ahead time,8.475000000000001,12.839966500000006,-0.6699999999999982,114.11500000000001,71.5,3.2,33.0,3.1291,0.4350999999999998,44,2,8,0,1,8,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
swear god whole shit isnt birthday throw hand,2.956666666666667,5.737758000000003,1.0311111111111124,103.70000000000002,80.11111111111111,3.6,20.11111111111111,3.1291,-0.8357555555555556,38,1,8,0,1,10,9,9,0.549,0.296,0.155,-0.6517,0,0,0,0,0,0,0.0
sai nation unite fight harass narrow mind idiot,6.120000000000001,9.900041000000005,5.230000000000004,71.81500000000001,76.5,3.2,8.0,3.1291,-1.1724,40,0,4,0,1,12,8,8,0.645,0.355,0.0,-0.8442,0,0,0,0,1,0,0.0
sir india underprivileged country lockdown help pls help test,10.806666666666665,15.537509666666669,7.58666666666667,56.70000000000002,63.44444444444445,8.044444444444444,42.333333333333336,8.841846274778883,5.2864666666666675,53,3,5,1,1,15,8,9,0.0,0.472,0.528,0.6908,0,1,0,0,0,0,0.0
tell gran phone boris,1.7650000000000006,3.261705500000005,0.7199999999999989,97.025,119.0,1.6,4.0,3.1291,-2.6587,18,0,3,0,1,5,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
name haroon rashid north waziristan student hazara university know educ,12.771999999999998,17.6955442,6.010000000000002,69.785,57.0,8.0,40.0,8.841846274778883,4.661000000000001,62,3,6,1,1,15,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
davido say chioma god back fine hope nightmare call get ove,5.050909090909091,7.701506818181823,2.6454545454545446,95.68818181818183,71.72727272727272,4.4,20.090909090909093,3.1291,-0.5321636363636362,49,1,9,0,1,13,11,11,0.0,0.541,0.459,0.7003,0,0,0,0,0,0,0.0
doesnt need afraid every one scar senior,2.5874999999999986,5.490152750000004,0.8049999999999997,103.54,84.0,3.2,8.0,3.1291,-2.39865,34,0,7,0,1,9,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
unsung hero battle outbreak,8.829999999999998,12.081482000000001,3.6700000000000017,75.87500000000001,104.0,1.6,29.0,3.1291,1.4013,24,1,2,0,1,6,4,4,0.317,0.244,0.439,0.25,0,0,0,0,0,0,0.0
bro many labour work dad even maid want go village think spread city safe village lack knowledge make migrate,10.62842105263158,10.803362368421055,6.725263157894741,80.68684210526318,56.89473684210527,7.6000000000000005,40.05263157894737,3.1291,2.6228526315789473,91,4,14,0,1,24,18,19,0.102,0.711,0.187,0.2263,0,0,0,0,0,0,0.0
kill hmm thought prayer suffer,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,25.0,3.1291,0.5930000000000002,26,1,3,0,1,7,5,5,0.732,0.268,0.0,-0.8481,0,0,0,0,0,0,0.0
tamil nadu traffic police cry videoadvising people stay home awarness stay home stay safe,11.138571428571431,14.005010000000006,4.19857142857143,89.89642857142859,56.14285714285714,5.6000000000000005,35.42857142857143,3.1291,1.6758000000000002,76,3,11,0,1,17,11,14,0.172,0.667,0.161,-0.0516,0,0,0,0,0,0,0.0
acceptable peoplenot particular religion understand lathi gov say save people choose come,15.184999999999995,19.95262083333334,11.70666666666667,32.504999999999995,49.0,21.46666666666667,53.666666666666664,15.903189008614273,12.690566666666665,78,5,7,5,1,23,12,12,0.0,0.645,0.355,0.6705,0,0,0,0,0,0,0.0
cure hide constellation show expect support nation,11.675714285714285,16.931505142857148,9.054285714285715,42.61571428571432,69.0,8.514285714285714,35.57142857142857,8.841846274778883,5.36397142857143,44,2,3,1,1,13,7,7,0.181,0.532,0.287,0.25,0,0,0,0,0,0,0.0
stayin inside bee gee parody via,2.7650000000000006,5.7273121666666675,4.449999999999999,73.84500000000001,94.0,2.4000000000000004,6.0,3.1291,-1.5068000000000001,27,0,3,0,1,9,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
feel glad happy choose right country adore thank korea,7.143333333333334,10.964292222222227,2.342222222222226,94.30000000000003,71.22222222222223,3.6,20.11111111111111,3.1291,-0.47242222222222185,46,1,7,0,1,11,9,9,0.0,0.281,0.719,0.9153,0,0,0,0,0,0,0.0
look wrist coronamy neck get ebola,4.335000000000001,7.687262500000003,0.5166666666666693,102.04500000000002,90.66666666666666,2.4000000000000004,22.666666666666668,3.1291,-0.43513333333333293,29,1,5,0,1,7,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
contract boris johnson show afraid tackle big problem head make king universe column bbc online laura kberg,12.282352941176477,13.933264294117649,7.004705882352944,75.12117647058825,53.11764705882353,6.800000000000001,40.529411764705884,3.1291,2.903282352941177,91,4,11,0,1,23,17,17,0.144,0.856,0.0,-0.4019,0,0,0,0,0,0,0.0
one thing certainly clear know nancy democrat fight radical agenda,10.416999999999998,14.755618700000007,4.830000000000002,78.24500000000002,62.0,8.0,40.0,8.841846274778883,4.334000000000001,57,3,7,1,1,14,10,10,0.178,0.479,0.342,0.34,0,0,0,0,1,0,0.0
project topic go mad die,-0.08999999999999986,1.8011440000000007,2.8800000000000026,83.32000000000004,109.0,2.0,25.0,3.1291,0.5930000000000002,20,1,3,0,1,7,5,5,0.703,0.297,0.0,-0.7964,0,0,0,0,0,0,0.0
travel entire world reach beijing shanghaican anyb,11.675714285714285,16.931505142857148,5.682857142857145,66.7871428571429,69.0,8.514285714285714,35.57142857142857,8.841846274778883,4.429685714285716,44,2,5,1,1,11,7,7,0.0,0.845,0.155,0.0258,0,0,0,0,0,0,0.0
earlier saint make natural change way today,6.965714285714288,11.051654142857146,3.997142857142858,78.87285714285716,79.0,8.514285714285714,35.57142857142857,8.841846274778883,4.429685714285716,37,2,5,1,1,10,7,7,0.0,0.706,0.294,0.3612,0,0,0,0,0,0,0.0
first death report tumkur karnatakanow wive amp child decease kept observationwhat,14.899090909090908,19.995740727272732,6.936363636363637,64.9245454545455,50.81818181818182,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,72,3,8,1,1,17,11,11,0.281,0.719,0.0,-0.5994,0,0,0,0,0,0,0.0
number update germany robert koch institute disease control number confirm case country rise nearly yesterday reach death toll increase stand,17.301000000000002,18.586923100000007,11.680000000000003,46.94500000000005,43.0,12.0,60.0,11.20814326018867,8.1205,122,8,9,2,1,33,19,20,0.157,0.602,0.241,-0.2263,0,0,0,0,0,0,0.0
fr like gtf please,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.0,0.294,0.706,0.5859,0,0,0,0,0,0,0.0
india fight run propaganda crore affect force,8.311428571428571,12.731611571428573,5.682857142857145,66.7871428571429,76.14285714285714,8.514285714285714,21.285714285714285,8.841846274778883,3.0439714285714294,39,1,4,1,1,11,7,7,0.479,0.521,0.0,-0.5574,0,0,0,0,1,0,0.0
worker qoms large morgue refuse clean corps die placeagroup,9.760000000000002,14.230876111111112,2.342222222222226,94.30000000000003,65.66666666666667,3.6,20.11111111111111,3.1291,-0.47242222222222185,51,1,7,0,1,11,9,9,0.412,0.405,0.182,-0.5267,0,0,0,0,0,0,0.0
outbreak reach u late january ask fire,3.6014285714285705,6.851760571428574,2.3114285714285714,90.95857142857145,86.14285714285714,2.8000000000000003,35.57142857142857,3.1291,1.6654000000000004,32,2,5,0,1,9,7,7,0.32,0.533,0.147,-0.3182,0,0,0,0,0,0,0.0
full body steam sterilization passage way instal street turkey amid outbreakwow,13.614545454545457,18.392145,10.154545454545453,41.8518181818182,53.54545454545455,11.672727272727274,38.27272727272727,11.20814326018867,6.236018181818183,69,3,6,2,1,20,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
judiciary force govt destroy india,9.330000000000002,13.560845999999998,7.600000000000001,49.48000000000002,89.0,10.0,45.0,8.841846274778883,7.711000000000002,30,2,2,1,1,9,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
saint rampal ji maharaj save whole world terrible disease like w,7.191818181818181,10.374166363636366,5.863636363636363,72.61545454545457,67.18181818181819,8.036363636363637,38.27272727272727,8.841846274778883,4.179654545454547,54,3,7,1,1,16,11,11,0.196,0.443,0.361,0.3818,0,0,0,0,0,0,0.0
may sagars think time govt dish special package could something beneficial people pot discussion do timely manner first let u get free,13.762272727272723,13.055372500000004,9.61727272727273,65.29590909090909,51.272727272727266,12.436363636363637,44.72727272727273,11.20814326018867,5.132036363636363,113,5,16,2,1,31,22,22,0.0,0.669,0.331,0.836,0,0,1,0,0,0,0.0
one thing selfisolation stop,10.0075,13.551444750000002,3.6700000000000017,75.87500000000001,101.5,11.600000000000001,29.0,8.841846274778883,5.4213000000000005,25,1,3,1,1,6,4,4,0.423,0.577,0.0,-0.296,0,1,0,0,0,0,0.0
message grim creep celebrate rise case americawe actually turn corner e,10.189090909090911,14.11588972727273,6.936363636363637,64.9245454545455,60.81818181818182,11.672727272727274,47.36363636363637,11.20814326018867,7.117836363636366,61,4,7,2,1,17,11,11,0.24,0.519,0.24,0.0,0,0,0,0,0,0,0.0
must avenger save world easy thing could trick,5.53125,9.165059625000005,-0.6699999999999982,114.11500000000001,77.75,3.2,20.5,3.1291,-1.18615,39,1,8,0,1,8,8,8,0.098,0.407,0.496,0.7096,0,0,0,0,0,0,0.0
correct information common symptom sore throat runny nose headache,13.42333333333334,18.80409355555556,8.89777777777778,47.30000000000004,57.88888888888889,8.044444444444444,53.44444444444444,8.841846274778883,7.090911111111112,58,4,4,1,1,16,9,9,0.238,0.762,0.0,-0.3612,0,0,0,0,0,0,0.0
he run away like mandem wire omar pull come yo,0.9969999999999999,2.995916700000002,1.2900000000000027,103.62500000000001,82.0,4.0,10.0,3.1291,-2.146,37,0,9,0,1,11,10,10,0.0,0.783,0.217,0.3612,0,0,0,0,0,0,0.0
man slap cop inside bharatpurs rbm hospitalwas admit ward coughingbeen ask,11.473636363636366,15.719485454545456,10.154545454545453,41.8518181818182,58.09090909090909,15.30909090909091,38.27272727272727,13.023866798666859,7.995109090909091,64,3,6,3,1,20,11,11,0.0,0.726,0.274,0.34,0,0,0,0,0,0,0.0
amidst pandemic chinese group company refuse lockdown nigeriathis real seriou,15.597999999999999,21.223454800000006,9.55,44.405,51.0,12.0,60.0,11.20814326018867,9.844000000000001,68,5,4,2,1,18,10,10,0.196,0.804,0.0,-0.296,0,1,0,0,0,0,0.0
ask new superheroes get surface level appearance politics charcater seem like th,11.652499999999996,15.542732583333333,8.756666666666668,53.655,56.5,11.466666666666669,53.666666666666664,11.20814326018867,7.853066666666667,69,5,7,2,1,20,12,12,0.0,0.815,0.185,0.3612,0,0,0,0,0,0,0.0
please announce free test every indian,7.475000000000001,11.607163166666673,4.449999999999999,73.84500000000001,84.0,9.066666666666668,22.666666666666668,8.841846274778883,3.3348666666666666,33,1,4,1,1,9,6,6,0.0,0.417,0.583,0.6808,0,0,0,0,0,0,0.0
weve get great economy weve get best economy nobody economy like economy recover guarantee die guaranteed easy call,11.649000000000001,11.531101900000003,9.91,59.63500000000002,55.0,14.0,55.0,13.023866798666859,7.785499999999999,98,7,13,3,1,30,14,20,0.123,0.38,0.497,0.8957,4,0,0,0,0,0,0.0
jaya tv turn jihadhi tv pass fake news thailand mullah claim able,5.765000000000001,8.192918833333334,4.823333333333334,81.855,69.0,8.133333333333335,28.666666666666668,8.841846274778883,2.453066666666667,54,2,9,1,1,16,11,12,0.22,0.78,0.0,-0.4767,0,0,0,0,0,0,0.0
